67,7	0,0825	-115	NAN	
67,8	0,078	-114	NAN	
67,9	0,0735	-111,5	NAN	
68	0,06	-107	NAN	
68,1	0,039	-98,5	NAN	
68,2	0,0255	-91,5	NAN	
68,3	0,0195	-86,5	NAN	
68,4	0,015	-83	NAN	
68,5	0,0105	-80,5	NAN	
68,6	0,0075	-78,5	NAN	
68,7	0,0045	-77,5	NAN	
68,8	0,003	-76	NAN	
68,9	0,0045	-75,5	NAN	
69	0,003	-74,5	NAN	
69,1	0,0015	-74,5	NAN	
69,2	0,0015	-73,5	NAN	
69,3	0,0015	-73,5	NAN	
69,4	0	-73,5	NAN	
69,5	0	-73	NAN	
69,6	0	-73	NAN	
69,7	0	-73	NAN	
69,8	0	-72,5	NAN	
69,9	0	-72,5	NAN	
70	0	-73	NAN	
70,1	0	-72,5	NAN	
70,2	0	-72,5	NAN	
70,3	0,0015	-72,5	NAN	
70,4	0	-72,5	NAN	
70,5	0	-72,5	NAN	
70,6	0	-72,5	NAN	
70,7	0	-72,5	NAN	
70,8	0	-72,5	NAN	
70,9	0	-72,5	NAN	
71	0	-72,5	NAN	
71,1	0	-72,5	NAN	
71,2	0	-72,5	NAN	
71,3	0	-72,5	NAN	
71,4	-0,0015	-72,5	NAN	
71,5	0	-72	NAN	
71,6	0	-72,5	NAN	
71,7	0	-72,5	NAN	
71,8	0	-72,5	NAN	
71,9	0	-72,5	NAN	
72	0	-72,5	NAN	
72,1	0	-72,5	NAN	
72,2	0	-72,5	NAN	
72,3	0,0015	-72,5	NAN	
72,4	0	-72	NAN	
72,5	0	-72,5	NAN	
72,6	0	-72,5	NAN	
72,7	-0,0015	-72,5	NAN	
72,8	0	-72,5	NAN	
72,9	0	-72,5	NAN	
73	0	-72,5	NAN	
73,1	0,0015	-72,5	NAN	
73,2	0	-72,5	NAN	
73,3	0	-72,5	NAN	
73,4	0	-72,5	NAN	
73,5	-0,0015	-72,5	NAN	
73,6	0	-72,5	NAN	
73,7	0	-72,5	NAN	
73,8	0	-72,5	NAN	
73,9	0	-72,5	NAN	
74	0,0015	-72,5	NAN	
74,1	0,0015	-72,5	NAN	
74,2	0	-72,5	NAN	
74,3	-0,003	-72,5	NAN	
74,4	0	-72,5	NAN	
74,5	0	-72,5	NAN	
74,6	0	-72,5	NAN	
74,7	0	-72,5	NAN	
74,8	0,0015	-72,5	NAN	
74,9	0,0015	-72,5	NAN	
75	-0,015	-68,5	NAN	
75,1	-0,0345	-61,5	NAN	
75,2	-0,0525	-53	NAN	
75,3	-0,078	-42	NAN	
75,4	-0,1035	-30	NAN	
75,5	-0,129	-17,5	NAN	
75,6	-0,1605	-3,5	NAN	
75,7	-0,192	11	NAN	
75,8	-0,225	26	NAN	
75,9	-0,255	40,5	NAN	
76	-0,285	55	NAN	
76,1	-0,315	69	NAN	
76,2	-0,345	83,5	NAN	
76,3	-0,378	99	NAN	
76,4	-0,417	115	NAN	
76,5	-0,4455	130	NAN	
76,6	-0,4695	142,5	NAN	
76,7	-0,4935	154	NAN	
76,8	-0,5115	164	NAN	
76,9	-0,528	172,5	NAN	
